,date,trackID,ar_cat,start_date,end_date,duration,landslideID,landslide_lat,landslide_lon,ivt,ivtdir,prec,western_low,western_high,northwestern_low,northwestern_high,eastern_low,eastern_high,western_freeze,northwestern_freeze,eastern_freeze
112,1987-04-05,25529.0,2.0,1987-04-05 18:00:00,1987-04-06 00:00:00,6.0,,,,236.9399098146386,252.7168715677831 degree,27.236083984375,-387.01158452086884,330.9546279289868,-451.78696732549605,,-222.58549580824248,155.91378638327168,-1,-1,-1
113,1987-05-07,25788.0,1.0,1987-05-07 12:00:00,1987-05-07 18:00:00,6.0,,,,199.81767502806335,171.05520452991638 degree,46.884185791015625,-723.8301968181175,,-811.2585561901577,,-560.2697668605439,,-1,-1,-1
114,1987-05-30,25979.0,1.0,1987-05-30 06:00:00,1987-05-30 12:00:00,6.0,,,,130.75679065963965,141.3476633576826 degree,14.1773681640625,-1531.3650754092175,427.53442532666395,-1517.5101781792607,,-941.4704879509386,318.0280915391945,-1,-1,-1
115,1988-03-06,28248.0,1.0,1988-03-06 12:00:00,1988-03-06 18:00:00,6.0,,,,249.06604599579967,199.18231767707488 degree,13.5146484375,,415.71365638264024,,540.3972384409187,-231.06762509999618,,1,1,-1
116,1988-03-03,28248.0,2.0,1988-03-03 12:00:00,1988-03-06 00:00:00,60.0,,,,207.13353133197361,204.76689699500554 degree,6.25244140625,-165.10737941106052,444.08682629377216,-116.88313338410642,607.0240562965514,-249.53172202437642,323.01274501487615,-1,1,-1
117,1988-03-02,28248.0,3.0,1988-03-02 12:00:00,1988-03-02 18:00:00,6.0,,,,473.67155870645996,253.80230677240198 degree,23.4521484375,-249.36451420660526,,-264.83090786541703,,-256.3026492157734,,-1,-1,-1
118,1988-03-10,28409.0,1.0,1988-03-10 00:00:00,1988-03-12 00:00:00,48.0,,,,591.5928024094576,195.6233377564983 degree,193.9677734375,-298.8842071334385,356.4925002340648,-315.9003936576039,365.94925821971447,-131.92170398942847,469.4532945578929,1,-1,1
119,1988-03-09,28409.0,2.0,1988-03-09 00:00:00,1988-03-10 00:00:00,24.0,,,,377.6627943114351,236.30607302057442 degree,54.579345703125,-323.48533626940946,,-224.71271651968127,,-98.02621333054822,296.38259016538495,-1,-1,1
120,1988-03-07,28409.0,3.0,1988-03-07 00:00:00,1988-03-12 12:00:00,132.0,,,,429.76687085622984,254.433883632922 degree,62.81298828125,-368.81415303673907,418.3321282486681,-828.0707011730424,,-162.15723272081567,332.89508226551357,1,-1,-1
121,1988-03-10,28427.0,1.0,1988-03-10 00:00:00,1988-03-10 12:00:00,12.0,,,,437.182019958603,201.6679295296931 degree,64.77587890625,-298.8842071334385,356.4925002340648,-315.9003936576039,365.94925821971447,-131.92170398942847,469.4532945578929,1,-1,1
122,1988-03-15,28463.0,1.0,1988-03-15 00:00:00,1988-03-15 06:00:00,6.0,,,,218.40946120344188,243.97192635638004 degree,23.642578125,-557.4545583657275,,-588.7224030222753,,-231.0685717716773,375.55361984103126,-1,-1,1
123,1988-03-15,28467.0,1.0,1988-03-15 06:00:00,1988-03-15 18:00:00,12.0,,,,230.39341162924435,232.4020723225282 degree,29.35498046875,-557.4545583657275,,-588.7224030222753,,-231.0685717716773,375.55361984103126,-1,-1,1
124,1988-03-16,28471.0,1.0,1988-03-16 06:00:00,1988-03-16 12:00:00,6.0,,,,298.28282087634636,179.72938102235165 degree,16.8876953125,-412.7410573343644,,-732.5401712503683,,-131.34314048333852,530.9545429922757,-1,-1,1
125,1988-03-23,28524.0,1.0,1988-03-23 12:00:00,1988-03-25 00:00:00,36.0,,,,751.877526339458,195.89674504379244 degree,63.625244140625,-223.66960903795626,,-587.3809171751176,,-239.58398411974403,,-1,-1,-1
126,1988-03-25,28524.0,3.0,1988-03-25 00:00:00,1988-03-26 00:00:00,24.0,,,,140.70840115012322,260.6413433074568 degree,,-319.1682417469779,,-1204.4141760201107,,-124.76483428566468,619.3872059804842,-1,-1,1
127,1988-04-01,28597.0,1.0,1988-04-01 12:00:00,1988-04-01 18:00:00,6.0,,,,99.07460904617498,277.20164505868297 degree,3.180572509765625,-279.86940931033394,,-301.77827444631066,,-333.1210914203188,,-1,-1,-1
128,1988-04-28,28793.0,1.0,1988-04-28 06:00:00,1988-04-28 18:00:00,12.0,,,,90.67911211922501,210.99055951174324 degree,,-912.0236138450816,610.9616674568127,-655.3921123862773,1020.8712343849026,-311.3544690654305,,1,-1,-1
129,1988-04-27,28793.0,2.0,1988-04-27 12:00:00,1988-04-27 18:00:00,6.0,,,,128.98632148308877,201.6451928348311 degree,,-971.826518167777,498.7578203078361,-699.8530703607511,896.37170317757,-312.5668121681819,,1,-1,-1
130,1988-04-29,28810.0,1.0,1988-04-29 12:00:00,1988-04-29 18:00:00,6.0,,,,201.2471925990649,164.59953375075708 degree,4.28759765625,-902.3345174996501,497.4234487079402,-767.6228298891772,759.7701227563125,-428.2914054782237,227.74885482779885,-1,-1,-1
131,1989-03-17,31550.0,1.0,1989-03-17 06:00:00,1989-03-22 00:00:00,114.0,,,,453.5809658902279,198.33209133577606 degree,120.162841796875,-226.044416567731,141.13113038335223,,,-314.35095995607486,,-1,0,-1
132,1989-03-15,31550.0,2.0,1989-03-15 12:00:00,1989-03-16 00:00:00,12.0,,,,109.53078963323097,254.07463528054555 degree,1.7069091796875,-312.4174040033752,,-241.3390519298389,,-291.97796439056816,,-1,-1,-1
133,1989-03-30,31647.0,1.0,1989-03-30 00:00:00,1989-03-31 18:00:00,42.0,,,,617.4503880808826,226.41193201887393 degree,116.77978515625,-256.8880357387047,397.8070232584558,-267.3305457443042,420.3417801779632,-296.96969272711766,269.82463100299566,-1,-1,-1
134,1989-03-28,31647.0,2.0,1989-03-28 12:00:00,1989-03-30 00:00:00,36.0,,,,522.79747397188,208.31534113250274 degree,53.7493896484375,-288.43860410586854,,-233.34158600122967,540.0874852556559,-130.6991039269502,411.1605847857689,-1,1,1
135,1989-04-06,31752.0,1.0,1989-04-06 12:00:00,1989-04-09 00:00:00,60.0,,,,429.6320056443822,236.60415051631605 degree,51.473480224609375,-351.5747049966531,,-360.52810660110447,,-300.286450326475,401.49105265940847,-1,-1,-1
136,1989-04-09,31752.0,3.0,1989-04-09 00:00:00,1989-04-09 12:00:00,12.0,,,,139.08151959962558,199.3787943873728 degree,,-417.544688228904,,-967.9944494774775,,-279.644460438879,408.23471331182833,-1,-1,1
137,1989-04-08,31763.0,1.0,1989-04-08 12:00:00,1989-04-08 18:00:00,6.0,,,,310.2990652286956,235.09099759011113 degree,31.511962890625,-467.14209664059155,266.9900788514183,-499.0321682793671,,-269.9284201402364,288.7634925110954,-1,-1,1
138,1989-04-24,31897.0,1.0,1989-04-24 12:00:00,1989-04-26 00:00:00,36.0,,,,330.3410461378275,250.99640468314217 degree,17.9466552734375,-507.2596449322212,,-551.612405337517,,-352.62800259623174,,-1,-1,-1
139,1989-04-26,31897.0,3.0,1989-04-26 00:00:00,1989-04-26 06:00:00,6.0,,,,619.4955566260859,228.91714633979703 degree,76.83154296875,-580.7522207187778,,-868.1723421009154,,-371.7233111231284,,-1,-1,-1
140,1989-04-29,31929.0,1.0,1989-04-29 00:00:00,1989-04-29 12:00:00,12.0,,,,61.00386782351663,321.1544650961764 degree,,-1143.1573703142958,,-1065.600420132481,,-626.1976315565744,,-1,-1,-1
141,1989-04-28,31929.0,3.0,1989-04-28 12:00:00,1989-04-29 00:00:00,12.0,,,,683.8186171600677,229.1518113012325 degree,147.75003051757812,-1069.6951090771483,,-1022.6289906822019,,-457.0594833749753,,-1,-1,-1
142,1989-04-29,31937.0,1.0,1989-04-29 06:00:00,1989-04-30 06:00:00,24.0,,,,228.2630119138234,224.4536839842786 degree,5.0667724609375,-1143.1573703142958,,-1065.600420132481,,-626.1976315565744,,-1,-1,-1
143,1989-04-30,31939.0,1.0,1989-04-30 00:00:00,1989-05-01 06:00:00,30.0,,,,501.9681673238459,193.5097291209824 degree,43.58837890625,-812.957050118283,459.27655601241275,-941.6224282525034,,-580.5108421040568,,-1,-1,-1
144,1989-05-01,31958.0,1.0,1989-05-01 12:00:00,1989-05-02 00:00:00,12.0,,,,465.12803465120703,169.67469849795086 degree,54.9864501953125,-612.2356469970543,521.6329631978305,-1869.7870289142784,,-426.7890188474885,194.1744498408925,-1,-1,-1
145,1990-03-15,34811.0,1.0,1990-03-15 06:00:00,1990-03-16 00:00:00,18.0,,,,222.94703883134062,227.73195037278177 degree,17.443603515625,,754.2427163073586,,552.3074336911426,-325.0220332700883,,1,1,-1
146,1990-03-20,34833.0,1.0,1990-03-20 00:00:00,1990-03-22 00:00:00,48.0,,,,546.5375336263969,213.31744775331248 degree,174.76416015625,-331.3531532861963,,-1254.8747139301665,,-139.92813811959,399.93941461865757,-1,-1,1
147,1990-03-19,34833.0,2.0,1990-03-19 06:00:00,1990-03-20 00:00:00,18.0,,,,151.50997300559766,242.0733909454708 degree,20.82470703125,-320.3350816184384,210.98106347262865,-661.7591227946801,,-146.1277576231008,,0,-1,-1
148,1990-03-22,34833.0,3.0,1990-03-22 00:00:00,1990-03-22 18:00:00,18.0,,,,683.2845469694005,259.0325487823699 degree,54.419921875,-836.866485694239,,-1522.3898472108172,,-139.04720796890584,383.80449109431703,-1,-1,1
149,1990-04-05,34984.0,1.0,1990-04-05 12:00:00,1990-04-06 18:00:00,30.0,,,,299.1242952525113,175.88974922347737 degree,37.99676513671875,-337.33702024394734,,-391.32885333834935,,-778.3978998575798,,-1,-1,-1
150,1990-04-09,35002.0,1.0,1990-04-09 06:00:00,1990-04-09 12:00:00,6.0,,,,95.86528512410501,300.1325267774505 degree,12.919120788574219,-389.6773158660624,,-401.28306923270026,,-502.58187196675607,,-1,-1,-1
151,1990-04-09,35003.0,1.0,1990-04-09 18:00:00,1990-04-11 06:00:00,36.0,,,,157.9105749992132,222.2922018935671 degree,22.957763671875,-389.6773158660624,,-401.28306923270026,,-502.58187196675607,,-1,-1,-1
152,1991-03-01,37759.0,1.0,1991-03-01 00:00:00,1991-03-01 06:00:00,6.0,,,,90.78872462690241,319.1176892654604 degree,,-279.2145740564157,,-95.49007946906795,512.8969727654866,-263.6939105140262,,-1,1,-1
153,1991-03-01,37758.0,1.0,1991-03-01 00:00:00,1991-03-02 18:00:00,42.0,,,,219.76276179207557,269.7186686241174 degree,12.7947998046875,-279.2145740564157,,-95.49007946906795,512.8969727654866,-263.6939105140262,,-1,1,-1
154,1991-03-03,37784.0,1.0,1991-03-03 00:00:00,1991-03-03 06:00:00,6.0,,,,94.35735533866105,196.4671823893446 degree,5.17822265625,-355.3715732519589,,-496.11593577919626,,-138.82985086712537,,-1,-1,-1
155,1991-03-03,37786.0,1.0,1991-03-03 12:00:00,1991-03-04 00:00:00,12.0,,,,512.3050181061509,204.66377337028388 degree,53.26171875,-355.3715732519589,,-496.11593577919626,,-138.82985086712537,,-1,-1,-1
156,1991-03-04,37786.0,3.0,1991-03-04 00:00:00,1991-03-04 18:00:00,18.0,,,,199.38417032848216,275.870977981419 degree,,-370.8130216028227,,-859.9927136813664,,-98.45547967276043,406.8507646450242,-1,-1,1
157,1991-03-07,37791.0,1.0,1991-03-07 00:00:00,1991-03-08 12:00:00,36.0,,,,385.47586575917654,230.73574020180473 degree,51.921142578125,-258.80293698999117,407.3361502378816,-274.7874002888177,,-288.68610498260244,,-1,-1,-1
158,1991-03-06,37791.0,2.0,1991-03-06 06:00:00,1991-03-07 00:00:00,18.0,,,,225.57725068919174,258.77186979140697 degree,12.3333740234375,-380.65148007036777,263.5702107525899,-351.324563041665,,-179.25025260932048,,-1,-1,-1
159,1991-03-15,37873.0,1.0,1991-03-15 18:00:00,1991-03-18 00:00:00,54.0,,,,565.3543775014099,201.03026134749524 degree,63.9052734375,-327.9419941390967,,,571.5025458695303,-82.73487184014142,382.38316986162,-1,1,1
160,1991-03-18,37873.0,3.0,1991-03-18 00:00:00,1991-03-18 06:00:00,6.0,,,,111.8552366140232,311.0344105125171 degree,,-375.9386219249608,430.4570667181779,-889.2321658518173,,-78.79042613804904,591.9507560643787,-1,-1,1
161,1991-03-26,37963.0,1.0,1991-03-26 12:00:00,1991-03-27 00:00:00,12.0,,,,113.1400373560242,298.1506757825226 degree,,-281.53528448718976,471.4922526984194,-240.77097808019744,,-178.11535799835224,270.85559857985004,1,-1,-1
162,1991-03-27,37973.0,1.0,1991-03-27 06:00:00,1991-03-27 18:00:00,12.0,,,,241.4368912510472,286.3043112379869 degree,2.7452392578125,-137.43227390778674,589.4054369215559,-167.39202374606052,614.3040604491284,-228.47112076681404,,1,1,-1
163,1991-03-28,37981.0,1.0,1991-03-28 06:00:00,1991-03-28 18:00:00,12.0,,,,180.5087684980905,292.93051943102853 degree,5.4053955078125,-169.9071933585673,546.0464725743371,-210.26669783007011,605.2656282452374,-194.36411998692262,286.52965779892594,1,1,1
164,1991-03-31,38004.0,1.0,1991-03-31 12:00:00,1991-04-01 00:00:00,12.0,,,,233.0485483314761,155.05754270710347 degree,,-236.73008432142342,447.27367079969184,-314.69732187331766,572.7156405439121,-191.239494447452,271.35331328837555,1,1,1
165,1991-04-01,38004.0,3.0,1991-04-01 00:00:00,1991-04-01 12:00:00,12.0,,,,574.0226938954048,238.52478636434256 degree,,-245.458714225669,353.66108581212643,-320.3745488709044,589.0560863137822,-350.4429257930377,461.83237253047236,-1,1,-1
166,1991-04-11,38078.0,1.0,1991-04-11 06:00:00,1991-04-11 12:00:00,6.0,,,,138.11469107558918,280.1113109406366 degree,11.9561767578125,-468.05327517027763,,-619.4966491790426,,-420.5093135684849,,-1,-1,-1
167,1991-04-11,38077.0,1.0,1991-04-11 06:00:00,1991-04-11 12:00:00,6.0,,,,138.11469107558918,280.1113109406366 degree,11.9561767578125,-468.05327517027763,,-619.4966491790426,,-420.5093135684849,,-1,-1,-1
168,1991-05-04,38251.0,1.0,1991-05-04 00:00:00,1991-05-04 18:00:00,18.0,,,,324.27128963382904,261.4928123321928 degree,29.829833984375,-1314.9680646647173,,-1064.362348975292,,-734.6307995353958,261.5324103483294,-1,-1,-1
169,1991-05-02,38251.0,3.0,1991-05-02 18:00:00,1991-05-04 00:00:00,30.0,,,,924.9754933893821,232.1573566094201 degree,227.7230224609375,-860.8424540174885,,-819.9812140835303,,-482.8860035482498,170.57335351697884,-1,-1,-1
170,1991-05-04,38266.0,1.0,1991-05-04 18:00:00,1991-05-05 06:00:00,12.0,,,,286.5852398495366,265.6243007000157 degree,25.67730712890625,-1314.9680646647173,,-1064.362348975292,,-734.6307995353958,261.5324103483294,-1,-1,-1
171,1991-05-05,38271.0,1.0,1991-05-05 12:00:00,1991-05-05 18:00:00,6.0,,,,291.0598584241487,261.56670229839585 degree,21.7464599609375,-1315.9864383007448,,-1155.835422751196,,-696.7179272952372,222.05912630102452,-1,-1,-1
172,1991-05-06,38275.0,1.0,1991-05-06 00:00:00,1991-05-06 06:00:00,6.0,,,,227.2033391347199,266.3573153216213 degree,24.3072509765625,-1364.98119372176,,-1197.9253373584038,,-673.4307173198622,192.77552160541018,-1,-1,-1
173,1991-05-06,38277.0,1.0,1991-05-06 06:00:00,1991-05-06 12:00:00,6.0,,,,164.0324287792605,267.7501638530408 degree,16.4617919921875,-1364.98119372176,,-1197.9253373584038,,-673.4307173198622,192.77552160541018,-1,-1,-1
174,1991-05-19,38381.0,1.0,1991-05-19 12:00:00,1991-05-19 18:00:00,6.0,,,,210.3619763943842,182.3340032848163 degree,14.9273681640625,-1638.637662990453,471.0319015561342,-1451.385338365708,,-577.6872209476828,,-1,-1,-1
175,1991-05-24,38399.0,1.0,1991-05-24 00:00:00,1991-05-24 12:00:00,12.0,,,,228.26379912609025,222.7971699176748 degree,21.82110595703125,-1716.2062010277357,,-988.7717523190461,,-634.8605255215604,257.83677747476554,-1,-1,-1
176,1991-05-22,38399.0,2.0,1991-05-22 18:00:00,1991-05-24 00:00:00,30.0,,,,366.26215590480666,223.7449874799119 degree,36.36083984375,-835.2522435208352,,-1236.5393117965716,,-806.7584953226061,295.83809882696016,-1,-1,-1
177,1992-03-02,40930.0,1.0,1992-03-02 12:00:00,1992-03-04 00:00:00,36.0,,,,77.01571150823594,244.81501012639313 degree,10.55419921875,-390.6119511177886,,-640.4823790816336,,-167.80724993168155,489.9525724439822,-1,-1,1
178,1992-03-04,40954.0,1.0,1992-03-04 06:00:00,1992-03-04 12:00:00,6.0,,,,81.71867535194374,228.1353231227502 degree,7.365478515625,-389.8268020589604,,-973.1569714275112,,-151.1485168183107,601.8223572960244,-1,-1,1
179,1992-03-10,40998.0,1.0,1992-03-10 06:00:00,1992-03-11 18:00:00,36.0,,,,324.01340211657373,212.78585605873207 degree,60.340087890625,-277.4566971618925,,-664.787897947886,,-205.0875207001166,,-1,-1,-1
180,1992-03-12,41006.0,1.0,1992-03-12 00:00:00,1992-03-13 00:00:00,24.0,,,,434.1819998595967,221.17917134773538 degree,63.20703125,-489.41320938288754,,-1598.9909768058724,,-68.73758386785335,340.9366022607356,-1,-1,1
181,1992-03-13,41006.0,3.0,1992-03-13 00:00:00,1992-03-13 18:00:00,18.0,,,,241.9106108711597,245.68860681278247 degree,,-732.3492935562934,,-1523.104074219773,,-48.99185459034027,534.4685235804858,-1,-1,1
182,1992-03-19,41030.0,1.0,1992-03-19 00:00:00,1992-03-19 18:00:00,18.0,,,,228.2327869060823,228.16570133055566 degree,17.73876953125,-359.9297604252283,,-620.5839359230529,,-237.90719804911507,228.66491130201348,-1,-1,-1
183,1992-03-15,41030.0,2.0,1992-03-15 18:00:00,1992-03-19 00:00:00,78.0,,,,302.29499544191276,256.02560518634743 degree,51.254150390625,-403.0636042601867,,-567.2779239742197,,-165.64649117662418,345.0528559075283,-1,-1,1
184,1992-03-19,41055.0,1.0,1992-03-19 00:00:00,1992-03-19 12:00:00,12.0,,,,228.2327869060823,228.16570133055566 degree,17.73876953125,-359.9297604252283,,-620.5839359230529,,-237.90719804911507,228.66491130201348,-1,-1,-1
185,1992-03-18,41055.0,2.0,1992-03-18 06:00:00,1992-03-19 00:00:00,18.0,,,,87.52436682403768,252.14941314540204 degree,5.625732421875,,,-602.4298494777723,,-240.41533990372633,,0,-1,-1
186,1992-03-20,41063.0,1.0,1992-03-20 00:00:00,1992-03-20 06:00:00,6.0,,,,276.7023823670039,192.66031501099866 degree,30.863525390625,-347.2770625445885,,-952.2388240943907,,-149.86092368162508,361.8325459133122,-1,-1,1
187,1992-03-20,41069.0,1.0,1992-03-20 06:00:00,1992-03-22 00:00:00,42.0,,,,276.7023823670039,192.66031501099866 degree,48.896728515625,-347.2770625445885,,-952.2388240943907,,-149.86092368162508,361.8325459133122,-1,-1,1
188,1992-03-21,41078.0,1.0,1992-03-21 06:00:00,1992-03-21 12:00:00,6.0,,,,228.84120594869304,180.53723821969922 degree,24.142578125,-330.6636654478894,,-637.4435832832525,,-150.37665550843712,472.09349263254626,-1,-1,1
189,1992-03-21,41080.0,1.0,1992-03-21 18:00:00,1992-03-22 00:00:00,6.0,,,,189.17341592057173,188.06752806561644 degree,11.785888671875,-330.6636654478894,,-637.4435832832525,,-150.37665550843712,472.09349263254626,-1,-1,1
190,1992-03-22,41083.0,1.0,1992-03-22 12:00:00,1992-03-22 18:00:00,6.0,,,,324.96321944986704,183.45215561815428 degree,27.845458984375,-381.3107778502549,,-423.10098280222206,,-137.38750354243507,515.9395299256337,-1,-1,1
191,1992-03-23,41085.0,1.0,1992-03-23 06:00:00,1992-03-25 06:00:00,48.0,,,,401.71632299628027,174.41227401484457 degree,117.080078125,-370.0921377029617,,-487.97690139738125,,-165.9703409397427,429.84787078737503,-1,-1,1
192,1992-03-25,41097.0,1.0,1992-03-25 06:00:00,1992-03-25 18:00:00,12.0,,,,414.29846868887466,159.60458318157146 degree,54.647216796875,-393.19671218220196,,-371.50005353252175,,-116.99653100009124,444.7489100619368,-1,-1,1
193,1992-03-26,41104.0,1.0,1992-03-26 00:00:00,1992-03-27 18:00:00,42.0,,,,349.90877866085856,187.92555487525752 degree,74.19580078125,-531.8648592422111,,-1183.2519164840053,,-119.39475631106723,723.7831127325975,-1,-1,1
194,1992-03-28,41104.0,3.0,1992-03-28 00:00:00,1992-03-28 18:00:00,18.0,,,,247.73002063823898,294.00895651458836 degree,2.07861328125,-600.5177093594718,,-539.6982970981646,,-184.4907314480255,732.4580116652301,-1,-1,1
195,1992-04-01,41136.0,1.0,1992-04-01 00:00:00,1992-04-01 18:00:00,18.0,,,,146.44750528770803,239.44065117535882 degree,,-334.5541328131222,,-343.6562414018637,,-309.9805990632825,226.23525930194154,-1,-1,-1
196,1992-03-31,41136.0,2.0,1992-03-31 12:00:00,1992-04-01 00:00:00,12.0,,,,276.341794959227,213.69349547037976 degree,,-281.89067395163227,,-296.1539914768302,,-194.892420009576,373.90586096378206,-1,-1,1
197,1992-03-30,41136.0,3.0,1992-03-30 12:00:00,1992-03-30 18:00:00,6.0,,,,433.4230286951643,261.9814231204226 degree,10.659912109375,-454.2486267121291,,-428.5270667711343,,-187.95262220817196,365.99676532981044,-1,-1,1
198,1992-04-03,41176.0,1.0,1992-04-03 12:00:00,1992-04-07 06:00:00,90.0,,,,292.26476405095787,219.66747914493587 degree,46.76776123046875,-344.6328255188169,,-320.4850563196363,,-330.7738573100154,,-1,-1,-1
199,1992-04-07,41209.0,1.0,1992-04-07 12:00:00,1992-04-07 18:00:00,6.0,,,,117.62221384150588,239.40501389588024 degree,8.389678955078125,-435.1074727004862,,-477.31707699672825,,-323.4941165751313,180.23321056311198,-1,-1,-1
200,1992-04-18,41294.0,1.0,1992-04-18 12:00:00,1992-04-18 18:00:00,6.0,,,,126.0852642194174,218.82581407485213 degree,5.38641357421875,-807.5951035539009,,-823.0158320331383,,-314.6161201800607,166.78449799126884,-1,-1,-1
201,1992-04-19,41298.0,1.0,1992-04-19 00:00:00,1992-04-20 00:00:00,24.0,,,,277.62848873613996,224.79125249051415 degree,37.536041259765625,-709.5753129470046,,-889.0517175389218,,-410.77889935865056,,-1,-1,-1
202,1992-04-20,41298.0,3.0,1992-04-20 00:00:00,1992-04-21 06:00:00,30.0,,,,413.9006126166284,247.16012347285988 degree,72.4097900390625,-813.5638805158453,346.3003535599082,-900.3729894307897,,-402.2637990371078,207.26404866187153,-1,-1,-1
203,1993-03-10,44006.0,1.0,1993-03-10 00:00:00,1993-03-12 12:00:00,60.0,,,,707.8369957691283,195.70333606147238 degree,196.60888671875,-191.61564435170033,434.93123592964594,-310.525542948722,338.7417038260917,-126.89068113946004,335.11486442343534,1,0,1
