time,Unnamed: 0,date,time,kidmap,AR_CAT,hlat,hlon,tlat,tlon
1991-03-23 12:00:00,2197,1991-03-23,1991-03-23 12:00:00,37941.0,2,31.5,96.0,18.0,79.5
1991-03-23 12:00:00,2198,1991-03-23,1991-03-23 12:00:00,37943.0,2,28.5,66.0,15.0,27.0
1991-03-23 18:00:00,2199,1991-03-23,1991-03-23 18:00:00,37941.0,2,28.5,94.5,19.5,81.0
1991-03-23 18:00:00,2200,1991-03-23,1991-03-23 18:00:00,37943.0,2,25.5,64.5,13.5,28.5
1991-03-24 00:00:00,2201,1991-03-24,1991-03-24 00:00:00,37943.0,2,24.0,66.0,13.5,33.0
1991-03-24 06:00:00,2202,1991-03-24,1991-03-24 06:00:00,37949.0,2,25.5,100.5,21.0,82.5
1991-03-24 06:00:00,2203,1991-03-24,1991-03-24 06:00:00,37943.0,2,25.5,66.0,16.5,43.5
1991-03-24 12:00:00,2204,1991-03-24,1991-03-24 12:00:00,37949.0,2,33.0,99.0,21.0,82.5
1991-03-24 12:00:00,2205,1991-03-24,1991-03-24 12:00:00,37943.0,2,27.0,69.0,16.5,42.0
1991-03-24 18:00:00,2206,1991-03-24,1991-03-24 18:00:00,37949.0,2,27.0,100.5,19.5,85.5
1991-03-24 18:00:00,2207,1991-03-24,1991-03-24 18:00:00,37943.0,2,27.0,69.0,18.0,43.5
1991-03-25 00:00:00,2208,1991-03-25,1991-03-25 00:00:00,37949.0,2,30.0,111.0,24.0,90.0
1991-03-25 00:00:00,2209,1991-03-25,1991-03-25 00:00:00,37943.0,2,27.0,70.5,27.0,51.0
1991-03-25 06:00:00,2210,1991-03-25,1991-03-25 06:00:00,37949.0,2,40.5,108.0,18.0,99.0
1991-03-25 06:00:00,2211,1991-03-25,1991-03-25 06:00:00,37943.0,2,27.0,70.5,15.0,52.5
1991-03-26 12:00:00,2212,1991-03-26,1991-03-26 12:00:00,37963.0,1,31.5,72.0,16.5,43.5
1991-03-26 18:00:00,2213,1991-03-26,1991-03-26 18:00:00,37963.0,1,28.5,78.0,27.0,57.0
1991-03-27 06:00:00,2214,1991-03-27,1991-03-27 06:00:00,37973.0,1,30.0,75.0,33.0,57.0
1991-03-27 12:00:00,2215,1991-03-27,1991-03-27 12:00:00,37973.0,1,27.0,79.5,28.5,55.5
1991-03-28 06:00:00,2216,1991-03-28,1991-03-28 06:00:00,37981.0,1,40.5,64.5,10.5,51.0
1991-03-28 12:00:00,2217,1991-03-28,1991-03-28 12:00:00,37981.0,1,27.0,79.5,27.0,57.0
1991-03-31 12:00:00,2218,1991-03-31,1991-03-31 12:00:00,38004.0,1,25.5,76.5,21.0,52.5
1991-03-31 18:00:00,2219,1991-03-31,1991-03-31 18:00:00,38004.0,1,27.0,75.0,21.0,52.5
1991-04-01 00:00:00,2220,1991-04-01,1991-04-01 00:00:00,38004.0,3,25.5,75.0,21.0,54.0
1991-04-01 06:00:00,2221,1991-04-01,1991-04-01 06:00:00,38004.0,3,25.5,76.5,21.0,57.0
1991-04-02 12:00:00,2222,1991-04-02,1991-04-02 12:00:00,38016.0,3,25.5,97.5,21.0,69.0
1991-04-05 06:00:00,2223,1991-04-05,1991-04-05 06:00:00,38014.0,3,49.5,43.5,27.0,24.0
1991-04-05 12:00:00,2224,1991-04-05,1991-04-05 12:00:00,38014.0,3,51.0,42.0,18.0,13.5
1991-04-07 06:00:00,2225,1991-04-07,1991-04-07 06:00:00,38050.0,3,45.0,130.5,27.0,91.5
1991-04-09 06:00:00,2226,1991-04-09,1991-04-09 06:00:00,38066.0,3,33.0,103.5,30.0,79.5
1991-04-09 12:00:00,2227,1991-04-09,1991-04-09 12:00:00,38066.0,3,34.5,99.0,31.5,81.0
1991-04-11 06:00:00,2228,1991-04-11,1991-04-11 06:00:00,38078.0,1,21.0,67.5,21.0,42.0
1991-04-11 06:00:00,2229,1991-04-11,1991-04-11 06:00:00,38077.0,1,25.5,121.5,19.5,97.5
1991-04-13 18:00:00,2230,1991-04-13,1991-04-13 18:00:00,38102.0,3,24.0,76.5,19.5,54.0
1991-04-14 06:00:00,2231,1991-04-14,1991-04-14 06:00:00,38108.0,3,36.0,91.5,30.0,79.5
1991-04-16 00:00:00,2232,1991-04-16,1991-04-16 00:00:00,38125.0,3,28.5,117.0,24.0,87.0
1991-04-16 06:00:00,2233,1991-04-16,1991-04-16 06:00:00,38125.0,3,42.0,109.5,24.0,91.5
1991-04-16 12:00:00,2234,1991-04-16,1991-04-16 12:00:00,38125.0,3,42.0,120.0,21.0,106.5
1991-04-29 18:00:00,2235,1991-04-29,1991-04-29 18:00:00,38231.0,3,28.5,108.0,22.5,88.5
1991-04-30 00:00:00,2236,1991-04-30,1991-04-30 00:00:00,38231.0,3,28.5,111.0,22.5,87.0
1991-04-30 06:00:00,2237,1991-04-30,1991-04-30 06:00:00,38231.0,3,25.5,115.5,15.0,82.5
1991-04-30 12:00:00,2238,1991-04-30,1991-04-30 12:00:00,38231.0,3,25.5,121.5,16.5,85.5
1991-05-01 00:00:00,2239,1991-05-01,1991-05-01 00:00:00,38215.0,3,43.5,169.5,18.0,106.5
1991-05-02 18:00:00,2240,1991-05-02,1991-05-02 18:00:00,38251.0,3,27.0,106.5,21.0,90.0
1991-05-03 00:00:00,2241,1991-05-03,1991-05-03 00:00:00,38251.0,3,25.5,105.0,21.0,88.5
1991-05-03 06:00:00,2242,1991-05-03,1991-05-03 06:00:00,38251.0,3,25.5,108.0,22.5,90.0
1991-05-03 12:00:00,2243,1991-05-03,1991-05-03 12:00:00,38251.0,3,28.5,108.0,22.5,90.0
1991-05-03 18:00:00,2244,1991-05-03,1991-05-03 18:00:00,38251.0,3,27.0,117.0,25.5,85.5
1991-05-04 00:00:00,2245,1991-05-04,1991-05-04 00:00:00,38251.0,1,28.5,114.0,25.5,88.5
1991-05-04 06:00:00,2246,1991-05-04,1991-05-04 06:00:00,38251.0,1,28.5,118.5,25.5,91.5
1991-05-04 12:00:00,2247,1991-05-04,1991-05-04 12:00:00,38251.0,1,28.5,120.0,18.0,103.5
1991-05-04 18:00:00,2248,1991-05-04,1991-05-04 18:00:00,38266.0,1,27.0,67.5,24.0,46.5
1991-05-05 00:00:00,2249,1991-05-05,1991-05-05 00:00:00,38266.0,1,28.5,67.5,24.0,48.0
1991-05-05 12:00:00,2250,1991-05-05,1991-05-05 12:00:00,38271.0,1,31.5,75.0,25.5,60.0
1991-05-06 00:00:00,2251,1991-05-06,1991-05-06 00:00:00,38275.0,1,30.0,70.5,22.5,54.0
1991-05-06 06:00:00,2252,1991-05-06,1991-05-06 06:00:00,38277.0,1,22.5,112.5,21.0,94.5
1991-05-08 00:00:00,2253,1991-05-08,1991-05-08 00:00:00,38290.0,3,25.5,99.0,25.5,73.5
1991-05-08 06:00:00,2254,1991-05-08,1991-05-08 06:00:00,38290.0,3,25.5,100.5,24.0,69.0
1991-05-10 00:00:00,2255,1991-05-10,1991-05-10 00:00:00,38308.0,3,25.5,105.0,19.5,85.5
1991-05-10 06:00:00,2256,1991-05-10,1991-05-10 06:00:00,38308.0,3,25.5,105.0,21.0,88.5
1991-05-11 12:00:00,2257,1991-05-11,1991-05-11 12:00:00,38286.0,3,34.5,64.5,18.0,351.0
1991-05-12 12:00:00,2258,1991-05-12,1991-05-12 12:00:00,38327.0,3,55.5,66.0,25.5,61.5
1991-05-15 12:00:00,2259,1991-05-15,1991-05-15 12:00:00,38347.0,3,21.0,57.0,25.5,15.0
1991-05-16 12:00:00,2260,1991-05-16,1991-05-16 12:00:00,38356.0,3,31.5,75.0,25.5,18.0
1991-05-19 12:00:00,2261,1991-05-19,1991-05-19 12:00:00,38381.0,1,39.0,81.0,27.0,48.0
1991-05-20 00:00:00,2262,1991-05-20,1991-05-20 00:00:00,38386.0,3,24.0,70.5,27.0,18.0
1991-05-20 06:00:00,2263,1991-05-20,1991-05-20 06:00:00,38386.0,3,25.5,69.0,30.0,43.5
1991-05-20 12:00:00,2264,1991-05-20,1991-05-20 12:00:00,38386.0,3,25.5,70.5,25.5,52.5
1991-05-22 18:00:00,2265,1991-05-22,1991-05-22 18:00:00,38399.0,2,30.0,142.5,19.5,99.0
1991-05-23 00:00:00,2266,1991-05-23,1991-05-23 00:00:00,38399.0,2,31.5,120.0,19.5,100.5
1991-05-23 06:00:00,2267,1991-05-23,1991-05-23 06:00:00,38399.0,2,49.5,129.0,25.5,87.0
1991-05-23 06:00:00,2268,1991-05-23,1991-05-23 06:00:00,38418.0,2,34.5,69.0,25.5,46.5
1991-05-23 12:00:00,2269,1991-05-23,1991-05-23 12:00:00,38399.0,2,48.0,144.0,15.0,103.5
1991-05-23 12:00:00,2270,1991-05-23,1991-05-23 12:00:00,38418.0,2,36.0,70.5,25.5,49.5
1991-05-23 18:00:00,2271,1991-05-23,1991-05-23 18:00:00,38399.0,2,46.5,148.5,15.0,103.5
1991-05-23 18:00:00,2272,1991-05-23,1991-05-23 18:00:00,38418.0,2,36.0,72.0,25.5,54.0
1991-05-24 00:00:00,2273,1991-05-24,1991-05-24 00:00:00,38399.0,1,48.0,151.5,16.5,103.5
1991-05-24 06:00:00,2274,1991-05-24,1991-05-24 06:00:00,38399.0,1,64.5,133.5,18.0,105.0
1991-05-26 06:00:00,2275,1991-05-26,1991-05-26 06:00:00,38436.0,3,60.0,105.0,31.5,103.5
1991-05-27 06:00:00,2276,1991-05-27,1991-05-27 06:00:00,38442.0,3,36.0,105.0,37.5,79.5
1991-05-29 06:00:00,2277,1991-05-29,1991-05-29 06:00:00,38459.0,3,33.0,96.0,31.5,79.5
1991-05-30 06:00:00,2278,1991-05-30,1991-05-30 06:00:00,38464.0,3,33.0,123.0,24.0,100.5
1991-05-30 12:00:00,2279,1991-05-30,1991-05-30 12:00:00,38464.0,3,39.0,103.5,25.5,102.0
1991-05-30 18:00:00,2280,1991-05-30,1991-05-30 18:00:00,38464.0,3,40.5,105.0,25.5,97.5
1991-05-31 00:00:00,2281,1991-05-31,1991-05-31 00:00:00,38464.0,3,33.0,115.5,25.5,97.5
1991-05-31 06:00:00,2282,1991-05-31,1991-05-31 06:00:00,38464.0,3,34.5,117.0,28.5,84.0
1991-05-31 12:00:00,2283,1991-05-31,1991-05-31 12:00:00,38464.0,3,34.5,120.0,25.5,102.0
1991-05-31 18:00:00,2284,1991-05-31,1991-05-31 18:00:00,38464.0,3,36.0,123.0,22.5,102.0
1991-12-02 12:00:00,2285,1991-12-02,1991-12-02 12:00:00,40172.0,2,52.5,93.0,40.5,52.5
1991-12-02 18:00:00,2286,1991-12-02,1991-12-02 18:00:00,40172.0,2,49.5,102.0,40.5,57.0
1991-12-03 06:00:00,2287,1991-12-03,1991-12-03 06:00:00,40212.0,2,43.5,117.0,15.0,46.5
1991-12-03 12:00:00,2288,1991-12-03,1991-12-03 12:00:00,40212.0,2,48.0,106.5,18.0,42.0
1991-12-03 18:00:00,2289,1991-12-03,1991-12-03 18:00:00,40212.0,2,33.0,70.5,21.0,49.5
1991-12-04 00:00:00,2290,1991-12-04,1991-12-04 00:00:00,40212.0,2,30.0,73.5,15.0,46.5
1991-12-04 12:00:00,2291,1991-12-04,1991-12-04 12:00:00,40223.0,2,30.0,73.5,18.0,42.0
1991-12-04 18:00:00,2292,1991-12-04,1991-12-04 18:00:00,40223.0,2,39.0,64.5,19.5,49.5
1991-12-05 00:00:00,2293,1991-12-05,1991-12-05 00:00:00,40223.0,2,46.5,61.5,15.0,46.5
1991-12-05 06:00:00,2294,1991-12-05,1991-12-05 06:00:00,40223.0,2,46.5,63.0,15.0,46.5
1991-12-05 12:00:00,2295,1991-12-05,1991-12-05 12:00:00,40223.0,2,27.0,79.5,15.0,48.0
1991-12-05 18:00:00,2296,1991-12-05,1991-12-05 18:00:00,40223.0,2,27.0,79.5,15.0,46.5
1991-12-06 00:00:00,2297,1991-12-06,1991-12-06 00:00:00,40223.0,2,25.5,79.5,15.0,46.5
1991-12-06 06:00:00,2298,1991-12-06,1991-12-06 06:00:00,40223.0,2,30.0,76.5,16.5,46.5
1991-12-09 12:00:00,2299,1991-12-09,1991-12-09 12:00:00,40246.0,2,48.0,54.0,19.5,39.0
1991-12-09 18:00:00,2300,1991-12-09,1991-12-09 18:00:00,40246.0,2,49.5,55.5,21.0,40.5
1991-12-10 00:00:00,2301,1991-12-10,1991-12-10 00:00:00,40246.0,2,40.5,64.5,24.0,40.5
1991-12-10 06:00:00,2302,1991-12-10,1991-12-10 06:00:00,40246.0,2,48.0,55.5,25.5,43.5
1991-12-10 12:00:00,2303,1991-12-10,1991-12-10 12:00:00,40246.0,2,48.0,66.0,43.5,46.5
1991-12-10 18:00:00,2304,1991-12-10,1991-12-10 18:00:00,40246.0,2,49.5,67.5,43.5,49.5
1991-12-11 00:00:00,2305,1991-12-11,1991-12-11 00:00:00,40246.0,2,51.0,72.0,42.0,52.5
1991-12-11 12:00:00,2306,1991-12-11,1991-12-11 12:00:00,40272.0,2,30.0,76.5,27.0,21.0
1991-12-11 18:00:00,2307,1991-12-11,1991-12-11 18:00:00,40272.0,2,30.0,76.5,22.5,39.0
1991-12-12 00:00:00,2308,1991-12-12,1991-12-12 00:00:00,40272.0,2,30.0,76.5,24.0,37.5
1991-12-12 06:00:00,2309,1991-12-12,1991-12-12 06:00:00,40272.0,2,39.0,70.5,24.0,39.0
1991-12-12 12:00:00,2310,1991-12-12,1991-12-12 12:00:00,40272.0,2,46.5,69.0,22.5,39.0
1991-12-12 18:00:00,2311,1991-12-12,1991-12-12 18:00:00,40272.0,2,49.5,75.0,24.0,42.0
1991-12-13 00:00:00,2312,1991-12-13,1991-12-13 00:00:00,40272.0,2,51.0,82.5,24.0,40.5
1991-12-13 06:00:00,2313,1991-12-13,1991-12-13 06:00:00,40272.0,2,51.0,84.0,27.0,45.0
1991-12-13 12:00:00,2314,1991-12-13,1991-12-13 12:00:00,40272.0,2,52.5,88.5,25.5,36.0
1991-12-13 18:00:00,2315,1991-12-13,1991-12-13 18:00:00,40272.0,2,43.5,93.0,24.0,40.5
1991-12-14 00:00:00,2316,1991-12-14,1991-12-14 00:00:00,40272.0,2,42.0,99.0,24.0,42.0
1991-12-14 06:00:00,2317,1991-12-14,1991-12-14 06:00:00,40272.0,2,43.5,82.5,25.5,45.0
1991-12-14 12:00:00,2318,1991-12-14,1991-12-14 12:00:00,40272.0,2,42.0,72.0,25.5,46.5
1991-12-14 18:00:00,2319,1991-12-14,1991-12-14 18:00:00,40272.0,2,42.0,76.5,27.0,46.5
1991-12-15 00:00:00,2320,1991-12-15,1991-12-15 00:00:00,40272.0,2,42.0,73.5,27.0,46.5
1991-12-15 06:00:00,2321,1991-12-15,1991-12-15 06:00:00,40272.0,2,42.0,78.0,28.5,48.0
1991-12-15 12:00:00,2322,1991-12-15,1991-12-15 12:00:00,40272.0,2,42.0,75.0,28.5,51.0
1991-12-15 18:00:00,2323,1991-12-15,1991-12-15 18:00:00,40272.0,2,43.5,76.5,27.0,48.0
1991-12-16 00:00:00,2324,1991-12-16,1991-12-16 00:00:00,40272.0,2,46.5,78.0,28.5,51.0
1991-12-16 06:00:00,2325,1991-12-16,1991-12-16 06:00:00,40272.0,2,48.0,81.0,27.0,51.0
1991-12-16 12:00:00,2326,1991-12-16,1991-12-16 12:00:00,40272.0,2,42.0,73.5,27.0,48.0
1991-12-16 18:00:00,2327,1991-12-16,1991-12-16 18:00:00,40272.0,2,43.5,78.0,27.0,48.0
1991-12-17 00:00:00,2328,1991-12-17,1991-12-17 00:00:00,40272.0,1,61.5,91.5,27.0,48.0
1991-12-21 06:00:00,2329,1991-12-21,1991-12-21 06:00:00,40353.0,3,34.5,72.0,19.5,19.5
1991-12-21 12:00:00,2330,1991-12-21,1991-12-21 12:00:00,40353.0,3,27.0,79.5,16.5,9.0
1991-12-24 00:00:00,2331,1991-12-24,1991-12-24 00:00:00,40382.0,3,25.5,96.0,19.5,79.5
1991-12-24 12:00:00,2332,1991-12-24,1991-12-24 12:00:00,40386.0,3,34.5,133.5,24.0,55.5
1991-12-24 18:00:00,2333,1991-12-24,1991-12-24 18:00:00,40386.0,3,37.5,142.5,16.5,76.5
1991-12-25 00:00:00,2334,1991-12-25,1991-12-25 00:00:00,40386.0,3,25.5,102.0,16.5,79.5
1991-12-25 06:00:00,2335,1991-12-25,1991-12-25 06:00:00,40386.0,3,27.0,105.0,18.0,81.0
1991-12-25 12:00:00,2336,1991-12-25,1991-12-25 12:00:00,40386.0,3,21.0,102.0,1.5,82.5
1991-12-25 18:00:00,2337,1991-12-25,1991-12-25 18:00:00,40386.0,3,30.0,114.0,9.0,87.0
1991-12-26 00:00:00,2338,1991-12-26,1991-12-26 00:00:00,40386.0,3,30.0,120.0,18.0,81.0
1991-12-26 06:00:00,2339,1991-12-26,1991-12-26 06:00:00,40386.0,3,30.0,126.0,9.0,87.0
1991-12-26 12:00:00,2340,1991-12-26,1991-12-26 12:00:00,40386.0,3,30.0,127.5,9.0,87.0
1991-12-26 18:00:00,2341,1991-12-26,1991-12-26 18:00:00,40386.0,3,30.0,132.0,18.0,85.5
1991-12-27 00:00:00,2342,1991-12-27,1991-12-27 00:00:00,40386.0,3,34.5,135.0,9.0,90.0
1992-01-01 06:00:00,2343,1992-01-01,1992-01-01 06:00:00,40437.0,2,39.0,66.0,25.5,49.5
1992-01-01 12:00:00,2344,1992-01-01,1992-01-01 12:00:00,40437.0,2,42.0,66.0,25.5,49.5
1992-01-01 18:00:00,2345,1992-01-01,1992-01-01 18:00:00,40437.0,2,33.0,73.5,27.0,52.5
1992-01-02 00:00:00,2346,1992-01-02,1992-01-02 00:00:00,40437.0,2,30.0,73.5,21.0,39.0
1992-01-02 06:00:00,2347,1992-01-02,1992-01-02 06:00:00,40437.0,2,28.5,75.0,19.5,42.0
1992-01-02 12:00:00,2348,1992-01-02,1992-01-02 12:00:00,40437.0,2,34.5,63.0,19.5,40.5
1992-01-02 18:00:00,2349,1992-01-02,1992-01-02 18:00:00,40437.0,2,34.5,66.0,19.5,42.0
1992-01-03 00:00:00,2350,1992-01-03,1992-01-03 00:00:00,40437.0,2,39.0,63.0,21.0,45.0
1992-01-03 06:00:00,2351,1992-01-03,1992-01-03 06:00:00,40437.0,2,37.5,69.0,21.0,45.0
1992-01-03 12:00:00,2352,1992-01-03,1992-01-03 12:00:00,40437.0,2,40.5,70.5,18.0,42.0
1992-01-03 18:00:00,2353,1992-01-03,1992-01-03 18:00:00,40437.0,2,42.0,70.5,21.0,46.5
1992-01-04 00:00:00,2354,1992-01-04,1992-01-04 00:00:00,40437.0,1,45.0,70.5,22.5,49.5
1992-01-04 06:00:00,2355,1992-01-04,1992-01-04 06:00:00,40437.0,1,48.0,70.5,22.5,48.0
1992-01-04 12:00:00,2356,1992-01-04,1992-01-04 12:00:00,40437.0,1,48.0,75.0,18.0,42.0
1992-01-04 18:00:00,2357,1992-01-04,1992-01-04 18:00:00,40437.0,1,33.0,73.5,19.5,46.5
1992-01-05 00:00:00,2358,1992-01-05,1992-01-05 00:00:00,40437.0,1,30.0,76.5,22.5,48.0
1992-01-05 06:00:00,2359,1992-01-05,1992-01-05 06:00:00,40437.0,1,30.0,78.0,22.5,49.5
1992-01-05 12:00:00,2360,1992-01-05,1992-01-05 12:00:00,40437.0,1,28.5,79.5,19.5,51.0
1992-01-06 00:00:00,2361,1992-01-06,1992-01-06 00:00:00,40480.0,1,34.5,66.0,21.0,57.0
1992-01-06 06:00:00,2362,1992-01-06,1992-01-06 06:00:00,40480.0,1,37.5,69.0,19.5,54.0
1992-01-06 12:00:00,2363,1992-01-06,1992-01-06 12:00:00,40480.0,1,25.5,82.5,22.5,61.5
1992-01-06 18:00:00,2364,1992-01-06,1992-01-06 18:00:00,40480.0,1,34.5,72.0,22.5,61.5
1992-01-07 00:00:00,2365,1992-01-07,1992-01-07 00:00:00,40480.0,3,28.5,81.0,21.0,60.0
1992-01-07 06:00:00,2366,1992-01-07,1992-01-07 06:00:00,40480.0,3,28.5,82.5,21.0,63.0
1992-01-17 12:00:00,2367,1992-01-17,1992-01-17 12:00:00,40556.0,2,40.5,64.5,16.5,42.0
1992-01-17 18:00:00,2368,1992-01-17,1992-01-17 18:00:00,40556.0,2,40.5,66.0,15.0,43.5
1992-01-18 00:00:00,2369,1992-01-18,1992-01-18 00:00:00,40556.0,2,33.0,70.5,22.5,46.5
1992-01-18 06:00:00,2370,1992-01-18,1992-01-18 06:00:00,40556.0,2,46.5,70.5,16.5,43.5
1992-01-18 12:00:00,2371,1992-01-18,1992-01-18 12:00:00,40556.0,2,33.0,69.0,16.5,42.0
1992-01-18 18:00:00,2372,1992-01-18,1992-01-18 18:00:00,40556.0,2,25.5,70.5,16.5,43.5
1992-01-19 00:00:00,2373,1992-01-19,1992-01-19 00:00:00,40556.0,2,25.5,70.5,19.5,48.0
1992-01-19 06:00:00,2374,1992-01-19,1992-01-19 06:00:00,40556.0,2,24.0,70.5,24.0,52.5
1992-01-19 12:00:00,2375,1992-01-19,1992-01-19 12:00:00,40556.0,2,22.5,72.0,22.5,54.0
1992-01-22 00:00:00,2376,1992-01-22,1992-01-22 00:00:00,40590.0,1,42.0,64.5,21.0,45.0
1992-01-22 06:00:00,2377,1992-01-22,1992-01-22 06:00:00,40590.0,1,31.5,70.5,19.5,45.0
1992-01-22 12:00:00,2378,1992-01-22,1992-01-22 12:00:00,40590.0,1,31.5,70.5,15.0,43.5
1992-01-22 18:00:00,2379,1992-01-22,1992-01-22 18:00:00,40590.0,1,30.0,73.5,21.0,46.5
1992-01-23 00:00:00,2380,1992-01-23,1992-01-23 00:00:00,40590.0,1,27.0,72.0,19.5,48.0
1992-01-23 06:00:00,2381,1992-01-23,1992-01-23 06:00:00,40590.0,1,25.5,73.5,22.5,49.5
1992-01-23 12:00:00,2382,1992-01-23,1992-01-23 12:00:00,40590.0,1,30.0,72.0,24.0,48.0
1992-01-23 18:00:00,2383,1992-01-23,1992-01-23 18:00:00,40590.0,1,28.5,78.0,22.5,49.5
1992-01-24 00:00:00,2384,1992-01-24,1992-01-24 00:00:00,40590.0,1,25.5,82.5,21.0,48.0
1992-01-24 06:00:00,2385,1992-01-24,1992-01-24 06:00:00,40590.0,1,22.5,82.5,22.5,49.5
1992-01-24 12:00:00,2386,1992-01-24,1992-01-24 12:00:00,40590.0,1,24.0,84.0,22.5,49.5
1992-01-24 18:00:00,2387,1992-01-24,1992-01-24 18:00:00,40590.0,1,24.0,85.5,21.0,46.5
1992-01-25 00:00:00,2388,1992-01-25,1992-01-25 00:00:00,40590.0,1,24.0,84.0,19.5,45.0
1992-01-25 06:00:00,2389,1992-01-25,1992-01-25 06:00:00,40590.0,1,24.0,84.0,16.5,42.0
1992-01-25 12:00:00,2390,1992-01-25,1992-01-25 12:00:00,40590.0,1,24.0,84.0,16.5,42.0
1992-01-25 18:00:00,2391,1992-01-25,1992-01-25 18:00:00,40590.0,1,34.5,75.0,18.0,45.0
1992-01-26 00:00:00,2392,1992-01-26,1992-01-26 00:00:00,40590.0,1,24.0,82.5,15.0,42.0
1992-01-26 06:00:00,2393,1992-01-26,1992-01-26 06:00:00,40590.0,1,28.5,79.5,16.5,42.0
1992-01-26 12:00:00,2394,1992-01-26,1992-01-26 12:00:00,40590.0,1,33.0,76.5,13.5,12.0
1992-01-26 18:00:00,2395,1992-01-26,1992-01-26 18:00:00,40590.0,1,31.5,78.0,19.5,42.0
1992-01-27 00:00:00,2396,1992-01-27,1992-01-27 00:00:00,40590.0,1,27.0,81.0,24.0,27.0
1992-01-27 06:00:00,2397,1992-01-27,1992-01-27 06:00:00,40590.0,1,28.5,81.0,12.0,40.5
1992-01-27 12:00:00,2398,1992-01-27,1992-01-27 12:00:00,40590.0,1,27.0,82.5,19.5,42.0
1992-01-27 18:00:00,2399,1992-01-27,1992-01-27 18:00:00,40590.0,1,30.0,79.5,18.0,43.5
1992-01-28 00:00:00,2400,1992-01-28,1992-01-28 00:00:00,40590.0,1,28.5,81.0,18.0,43.5
1992-01-28 06:00:00,2401,1992-01-28,1992-01-28 06:00:00,40590.0,1,36.0,90.0,19.5,43.5
1992-01-28 12:00:00,2402,1992-01-28,1992-01-28 12:00:00,40590.0,1,27.0,84.0,18.0,43.5
1992-01-28 18:00:00,2403,1992-01-28,1992-01-28 18:00:00,40590.0,1,27.0,84.0,22.5,43.5
1992-01-29 00:00:00,2404,1992-01-29,1992-01-29 00:00:00,40590.0,1,34.5,72.0,24.0,43.5
1992-01-29 06:00:00,2405,1992-01-29,1992-01-29 06:00:00,40590.0,1,34.5,73.5,22.5,46.5
1992-01-29 12:00:00,2406,1992-01-29,1992-01-29 12:00:00,40590.0,1,36.0,73.5,10.5,333.0
1992-01-29 18:00:00,2407,1992-01-29,1992-01-29 18:00:00,40590.0,1,36.0,73.5,10.5,331.5
1992-01-30 00:00:00,2408,1992-01-30,1992-01-30 00:00:00,40590.0,2,30.0,46.5,19.5,351.0
1992-01-30 06:00:00,2409,1992-01-30,1992-01-30 06:00:00,40590.0,2,34.5,73.5,19.5,67.5
1992-01-31 12:00:00,2410,1992-01-31,1992-01-31 12:00:00,40657.0,2,33.0,72.0,9.0,43.5
1992-01-31 18:00:00,2411,1992-01-31,1992-01-31 18:00:00,40657.0,2,28.5,72.0,9.0,43.5
1992-02-01 00:00:00,2412,1992-02-01,1992-02-01 00:00:00,40657.0,2,22.5,69.0,9.0,42.0
1992-02-01 06:00:00,2413,1992-02-01,1992-02-01 06:00:00,40657.0,2,22.5,70.5,13.5,15.0
1992-02-01 12:00:00,2414,1992-02-01,1992-02-01 12:00:00,40657.0,2,22.5,73.5,13.5,24.0
1992-02-04 06:00:00,2415,1992-02-04,1992-02-04 06:00:00,40681.0,2,13.5,67.5,18.0,42.0
1992-02-04 12:00:00,2416,1992-02-04,1992-02-04 12:00:00,40681.0,2,13.5,67.5,16.5,36.0
1992-02-05 00:00:00,2417,1992-02-05,1992-02-05 00:00:00,40704.0,1,31.5,66.0,18.0,43.5
1992-02-05 06:00:00,2418,1992-02-05,1992-02-05 06:00:00,40704.0,1,31.5,72.0,18.0,43.5
1992-02-05 12:00:00,2419,1992-02-05,1992-02-05 12:00:00,40704.0,1,31.5,73.5,18.0,43.5
1992-02-05 18:00:00,2420,1992-02-05,1992-02-05 18:00:00,40704.0,1,31.5,72.0,18.0,49.5
1992-02-06 00:00:00,2421,1992-02-06,1992-02-06 00:00:00,40704.0,3,34.5,73.5,19.5,54.0
1992-02-06 06:00:00,2422,1992-02-06,1992-02-06 06:00:00,40704.0,3,33.0,75.0,19.5,55.5
1992-02-10 12:00:00,2423,1992-02-10,1992-02-10 12:00:00,40755.0,2,24.0,60.0,13.5,43.5
1992-02-10 18:00:00,2424,1992-02-10,1992-02-10 18:00:00,40755.0,2,25.5,61.5,16.5,43.5
1992-02-11 06:00:00,2425,1992-02-11,1992-02-11 06:00:00,40755.0,1,31.5,66.0,13.5,45.0
1992-02-11 12:00:00,2426,1992-02-11,1992-02-11 12:00:00,40755.0,1,31.5,70.5,18.0,48.0
1992-02-11 18:00:00,2427,1992-02-11,1992-02-11 18:00:00,40755.0,1,30.0,75.0,19.5,46.5
1992-02-12 00:00:00,2428,1992-02-12,1992-02-12 00:00:00,40755.0,1,28.5,76.5,19.5,49.5
1992-02-12 06:00:00,2429,1992-02-12,1992-02-12 06:00:00,40755.0,1,33.0,73.5,19.5,52.5
1992-02-12 12:00:00,2430,1992-02-12,1992-02-12 12:00:00,40755.0,1,33.0,75.0,19.5,57.0
1992-02-18 06:00:00,2431,1992-02-18,1992-02-18 06:00:00,40832.0,1,25.5,105.0,18.0,87.0
1992-02-24 06:00:00,2432,1992-02-24,1992-02-24 06:00:00,40881.0,2,27.0,105.0,18.0,87.0
